"","sessionKEY","round.dt","full_time","actor","subject","dyadID","behavior","actor.sex","actor.site","subject.sex","subject.site","new.dyad","opp.sex","n","date","undir.dyad"
"10735","2021-04-21_Claire",2021-04-21 09:10:00,09:13:58,"OOP","GGO","OOP-GGO","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGO-OOP"
"10736","2021-04-21_Claire",2021-04-21 09:10:00,09:14:03,"BOB","POP","BOB-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10737","2021-04-21_Claire",2021-04-21 09:10:00,09:14:03,"POP","BOB","POP-BOB","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10738","2021-04-21_Claire",2021-04-21 09:10:00,09:14:07,"GPG","BOB","GPG-BOB","NN","male","Goulds","male","Perrine",TRUE,FALSE,1,2021-04-21,"BOB-GPG"
"10739","2021-04-21_Claire",2021-04-21 09:10:00,09:14:11,"GGG","BOB","GGG-BOB","NN","female","Goulds","male","Perrine",TRUE,TRUE,1,2021-04-21,"BOB-GGG"
"10740","2021-04-21_Claire",2021-04-21 09:10:00,09:14:20,"BBP","PPO","BBP-PPO","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"BBP-PPO"
"10741","2021-04-21_Claire",2021-04-21 09:10:00,09:14:27,"OBB","OBG","OBB-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"OBB-OBG"
"10742","2021-04-21_Claire",2021-04-21 09:10:00,09:14:27,"OBG","OBB","OBG-OBB","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBB-OBG"
"10743","2021-04-21_Claire",2021-04-21 09:10:00,09:14:56,"PPP","OBG","PPP-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10744","2021-04-21_Claire",2021-04-21 09:15:00,09:15:02,"OGO","OBG","OGO-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-OGO"
"10745","2021-04-21_Claire",2021-04-21 09:15:00,09:15:13,"PPO","BBP","PPO-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"BBP-PPO"
"10746","2021-04-21_Claire",2021-04-21 09:15:00,09:19:21,"OOO","PGG","OOO-PGG","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"OOO-PGG"
"10747","2021-04-21_Claire",2021-04-21 09:15:00,09:19:21,"PGG","OOO","PGG-OOO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"OOO-PGG"
"10748","2021-04-21_Claire",2021-04-21 09:15:00,09:19:27,"GOO","PBO","GOO-PBO","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"GOO-PBO"
"10749","2021-04-21_Claire",2021-04-21 09:15:00,09:19:27,"PBO","GOO","PBO-GOO","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"GOO-PBO"
"10750","2021-04-21_Claire",2021-04-21 09:15:00,09:19:42,"BOB","POP","BOB-POP","s2s","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10751","2021-04-21_Claire",2021-04-21 09:15:00,09:19:46,"GGO","GPG","GGO-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10752","2021-04-21_Claire",2021-04-21 09:15:00,09:19:46,"GPG","GGO","GPG-GGO","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10753","2021-04-21_Claire",2021-04-21 09:20:00,09:21:22,"OOP","GPG","OOP-GPG","s2s","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GPG-OOP"
"10754","2021-04-21_Claire",2021-04-21 09:20:00,09:22:10,"OBG","PPP","OBG-PPP","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10755","2021-04-21_Xavier",2021-04-21 09:20:00,09:22:16,"OBB","OOO","OBB-OOO","NN","male","Florida City","male","Perrine",TRUE,FALSE,1,2021-04-21,"OBB-OOO"
"10756","2021-04-21_Xavier",2021-04-21 09:20:00,09:22:24,"PBB","OBB","PBB-OBB","NN","female","Goulds","male","Florida City",TRUE,TRUE,1,2021-04-21,"OBB-PBB"
"10757","2021-04-21_Claire",2021-04-21 09:20:00,09:22:33,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GPG-OOP"
"10758","2021-04-21_Claire",2021-04-21 09:20:00,09:22:52,"PPP","OBG","PPP-OBG","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10759","2021-04-21_Xavier",2021-04-21 09:20:00,09:23:01,"GPG","OOP","GPG-OOP","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-21,"GPG-OOP"
"10760","2021-04-21_Xavier",2021-04-21 09:20:00,09:23:01,"OOP","GPG","OOP-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GPG-OOP"
"10761","2021-04-21_Xavier",2021-04-21 09:20:00,09:24:04,"OBG","PPP","OBG-PPP","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10762","2021-04-21_Claire",2021-04-21 09:20:00,09:24:31,"OBG","PPP","OBG-PPP","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10763","2021-04-21_Claire",2021-04-21 09:20:00,09:24:31,"PPP","OBG","PPP-OBG","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10764","2021-04-21_Claire",2021-04-21 09:25:00,09:25:07,"GGO","OOP","GGO-OOP","allop","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGO-OOP"
"10765","2021-04-21_Xavier",2021-04-21 09:25:00,09:26:18,"PBO","GOO","PBO-GOO","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"GOO-PBO"
"10766","2021-04-21_Xavier",2021-04-21 09:25:00,09:27:12,"PPB","OBB","PPB-OBB","allop","female","Galloway","male","Florida City",TRUE,TRUE,1,2021-04-21,"OBB-PPB"
"10767","2021-04-21_Xavier",2021-04-21 09:25:00,09:28:35,"PPO","BBP","PPO-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"BBP-PPO"
"10768","2021-04-21_Claire",2021-04-21 09:25:00,09:29:53,"GOO","PBO","GOO-PBO","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"GOO-PBO"
"10769","2021-04-21_Claire",2021-04-21 09:25:00,09:29:53,"PBO","GOO","PBO-GOO","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"GOO-PBO"
"10770","2021-04-21_Xavier",2021-04-21 09:30:00,09:30:17,"OBG","PPP","OBG-PPP","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10771","2021-04-21_Cesar",2021-04-21 09:30:00,09:30:43,"GGG","OOO","GGG-OOO","NN","female","Goulds","male","Perrine",TRUE,TRUE,1,2021-04-21,"GGG-OOO"
"10772","2021-04-21_Cesar",2021-04-21 09:30:00,09:30:43,"OOO","GGG","OOO-GGG","NN","male","Perrine","female","Goulds",TRUE,TRUE,1,2021-04-21,"GGG-OOO"
"10773","2021-04-21_Cesar",2021-04-21 09:30:00,09:31:08,"GPG","GGO","GPG-GGO","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10774","2021-04-21_Cesar",2021-04-21 09:30:00,09:31:10,"GGO","OOP","GGO-OOP","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGO-OOP"
"10775","2021-04-21_Cesar",2021-04-21 09:30:00,09:31:11,"OOP","GPG","OOP-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GPG-OOP"
"10776","2021-04-21_Cesar",2021-04-21 09:30:00,09:31:14,"OOP","GGO","OOP-GGO","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGO-OOP"
"10777","2021-04-21_Cesar",2021-04-21 09:30:00,09:31:16,"GGO","GPG","GGO-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10778","2021-04-21_Xavier",2021-04-21 09:30:00,09:31:19,"BBB","OPP","BBB-OPP","allop","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-21,"BBB-OPP"
"10779","2021-04-21_Xavier",2021-04-21 09:30:00,09:31:19,"OPP","BBB","OPP-BBB","allop","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-21,"BBB-OPP"
"10780","2021-04-21_Claire",2021-04-21 09:30:00,09:31:36,"OBG","PPP","OBG-PPP","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10781","2021-04-21_Cesar",2021-04-21 09:30:00,09:31:38,"OBG","PPP","OBG-PPP","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10782","2021-04-21_Claire",2021-04-21 09:30:00,09:32:22,"BOB","POP","BOB-POP","allop","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10783","2021-04-21_Claire",2021-04-21 09:30:00,09:32:22,"POP","BOB","POP-BOB","allop","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10784","2021-04-21_Claire",2021-04-21 09:30:00,09:32:32,"OBG","PPP","OBG-PPP","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10785","2021-04-21_Claire",2021-04-21 09:30:00,09:32:37,"BBB","OPP","BBB-OPP","s2s","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-21,"BBB-OPP"
"10786","2021-04-21_Claire",2021-04-21 09:30:00,09:34:03,"BOB","POP","BOB-POP","allop","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10787","2021-04-21_Claire",2021-04-21 09:30:00,09:34:03,"POP","BOB","POP-BOB","allop","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10788","2021-04-21_Cesar",2021-04-21 09:30:00,09:34:06,"GOO","GOP","GOO-GOP","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-21,"GOO-GOP"
"10789","2021-04-21_Cesar",2021-04-21 09:30:00,09:34:06,"GOP","GOO","GOP-GOO","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-21,"GOO-GOP"
"10790","2021-04-21_Claire",2021-04-21 09:30:00,09:34:20,"OBG","OBB","OBG-OBB","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBB-OBG"
"10791","2021-04-21_Claire",2021-04-21 09:30:00,09:34:45,"PBB","GGG","PBB-GGG","allop","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGG-PBB"
"10792","2021-04-21_Claire",2021-04-21 09:30:00,09:34:59,"OBB","OBG","OBB-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"OBB-OBG"
"10793","2021-04-21_Claire",2021-04-21 09:35:00,09:35:00,"OBG","PPP","OBG-PPP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10794","2021-04-21_Claire",2021-04-21 09:35:00,09:35:00,"PPP","OBG","PPP-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10795","2021-04-21_Claire",2021-04-21 09:35:00,09:35:13,"GGO","OOP","GGO-OOP","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGO-OOP"
"10796","2021-04-21_Claire",2021-04-21 09:35:00,09:35:13,"OOP","GGO","OOP-GGO","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGO-OOP"
"10797","2021-04-21_Claire",2021-04-21 09:35:00,09:35:17,"GGG","PBB","GGG-PBB","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGG-PBB"
"10798","2021-04-21_Claire",2021-04-21 09:35:00,09:35:17,"PBB","GGG","PBB-GGG","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGG-PBB"
"10799","2021-04-21_Xavier",2021-04-21 09:35:00,09:36:04,"BOB","POP","BOB-POP","allop","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10800","2021-04-21_Claire",2021-04-21 09:35:00,09:36:12,"GOO","PBO","GOO-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"GOO-PBO"
"10801","2021-04-21_Claire",2021-04-21 09:35:00,09:36:12,"PBO","GOO","PBO-GOO","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"GOO-PBO"
"10802","2021-04-21_Claire",2021-04-21 09:35:00,09:36:19,"OOO","GOO","OOO-GOO","NN","male","Perrine","male","Florida City",TRUE,FALSE,1,2021-04-21,"GOO-OOO"
"10803","2021-04-21_Xavier",2021-04-21 09:35:00,09:38:47,"GGO","GPG","GGO-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10804","2021-04-21_Xavier",2021-04-21 09:35:00,09:38:47,"GPG","GGO","GPG-GGO","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10805","2021-04-21_Claire",2021-04-21 09:40:00,09:42:46,"OOO","PGG","OOO-PGG","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"OOO-PGG"
"10806","2021-04-21_Cesar",2021-04-21 09:40:00,09:43:40,"BBP","PPO","BBP-PPO","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"BBP-PPO"
"10807","2021-04-21_Claire",2021-04-21 09:40:00,09:43:54,"GGO","GPG","GGO-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10808","2021-04-21_Claire",2021-04-21 09:40:00,09:43:57,"GPG","OOP","GPG-OOP","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-21,"GPG-OOP"
"10809","2021-04-21_Claire",2021-04-21 09:40:00,09:43:57,"OOP","GPG","OOP-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GPG-OOP"
"10810","2021-04-21_Xavier",2021-04-21 09:40:00,09:44:03,"PPO","BBP","PPO-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"BBP-PPO"
"10811","2021-04-21_Cesar",2021-04-21 09:40:00,09:44:05,"GGO","GPG","GGO-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10812","2021-04-21_Cesar",2021-04-21 09:40:00,09:44:05,"GPG","GGO","GPG-GGO","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10813","2021-04-21_Cesar",2021-04-21 09:40:00,09:44:07,"OOP","GPG","OOP-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GPG-OOP"
"10814","2021-04-21_Cesar",2021-04-21 09:40:00,09:44:14,"GOP","OGO","GOP-OGO","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-21,"GOP-OGO"
"10815","2021-04-21_Cesar",2021-04-21 09:40:00,09:44:14,"OGO","GOP","OGO-GOP","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-21,"GOP-OGO"
"10816","2021-04-21_Xavier",2021-04-21 09:40:00,09:44:31,"OBB","OBG","OBB-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"OBB-OBG"
"10817","2021-04-21_Xavier",2021-04-21 09:40:00,09:44:31,"OBG","OBB","OBG-OBB","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBB-OBG"
"10818","2021-04-21_Claire",2021-04-21 09:40:00,09:44:42,"OBG","PPB","OBG-PPB","NN","female","Florida City","female","Galloway",TRUE,FALSE,1,2021-04-21,"OBG-PPB"
"10819","2021-04-21_Claire",2021-04-21 09:40:00,09:44:42,"PPB","OBG","PPB-OBG","NN","female","Galloway","female","Florida City",TRUE,FALSE,1,2021-04-21,"OBG-PPB"
"10820","2021-04-21_Claire",2021-04-21 09:40:00,09:44:52,"GGG","PBB","GGG-PBB","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGG-PBB"
"10821","2021-04-21_Claire",2021-04-21 09:40:00,09:44:52,"PBB","GGG","PBB-GGG","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGG-PBB"
"10822","2021-04-21_Claire",2021-04-21 09:45:00,09:45:12,"GOP","OGO","GOP-OGO","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-21,"GOP-OGO"
"10823","2021-04-21_Claire",2021-04-21 09:45:00,09:45:12,"OGO","GOP","OGO-GOP","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-21,"GOP-OGO"
"10824","2021-04-21_Claire",2021-04-21 09:45:00,09:45:19,"BOB","POP","BOB-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10825","2021-04-21_Claire",2021-04-21 09:45:00,09:45:19,"POP","BOB","POP-BOB","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10826","2021-04-21_Xavier",2021-04-21 09:45:00,09:46:01,"BBB","OPP","BBB-OPP","allop","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-21,"BBB-OPP"
"10827","2021-04-21_Claire",2021-04-21 09:45:00,09:46:41,"OBG","PPB","OBG-PPB","allop","female","Florida City","female","Galloway",TRUE,FALSE,1,2021-04-21,"OBG-PPB"
"10828","2021-04-21_Cesar",2021-04-21 09:45:00,09:48:08,"BBB","OPP","BBB-OPP","s2s","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-21,"BBB-OPP"
"10829","2021-04-21_Cesar",2021-04-21 09:45:00,09:48:10,"BBB","OPP","BBB-OPP","allop","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-21,"BBB-OPP"
"10830","2021-04-21_Claire",2021-04-21 09:45:00,09:49:51,"PPB","POO","PPB-POO","s2s","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-21,"POO-PPB"
"10831","2021-04-21_Xavier",2021-04-21 09:50:00,09:51:37,"PPO","BBP","PPO-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"BBP-PPO"
"10832","2021-04-21_Claire",2021-04-21 09:50:00,09:51:42,"BOB","POP","BOB-POP","allop","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10833","2021-04-21_Claire",2021-04-21 09:50:00,09:52:15,"OOO","PGG","OOO-PGG","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"OOO-PGG"
"10834","2021-04-21_Claire",2021-04-21 09:50:00,09:52:15,"PGG","OOO","PGG-OOO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"OOO-PGG"
"10835","2021-04-21_Claire",2021-04-21 09:50:00,09:52:57,"POO","PPB","POO-PPB","s2s","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-21,"POO-PPB"
"10836","2021-04-21_Claire",2021-04-21 09:50:00,09:53:05,"OBG","OBB","OBG-OBB","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBB-OBG"
"10837","2021-04-21_Claire",2021-04-21 09:50:00,09:53:24,"GGO","GPG","GGO-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10838","2021-04-21_Claire",2021-04-21 09:50:00,09:53:24,"GPG","GGO","GPG-GGO","allop","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10839","2021-04-21_Claire",2021-04-21 09:50:00,09:53:34,"OBG","OBB","OBG-OBB","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBB-OBG"
"10840","2021-04-21_Xavier",2021-04-21 09:55:00,09:55:32,"GGO","GPG","GGO-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GGO-GPG"
"10841","2021-04-21_Cesar",2021-04-21 09:55:00,09:56:20,"BOB","POP","BOB-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10842","2021-04-21_Cesar",2021-04-21 09:55:00,09:56:20,"POP","BOB","POP-BOB","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10843","2021-04-21_Cesar",2021-04-21 09:55:00,09:56:29,"PPO","BBP","PPO-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"BBP-PPO"
"10844","2021-04-21_Claire",2021-04-21 09:55:00,09:57:57,"OBG","PPP","OBG-PPP","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10845","2021-04-21_Claire",2021-04-21 09:55:00,09:58:51,"GGO","OOP","GGO-OOP","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGO-OOP"
"10846","2021-04-21_Claire",2021-04-21 09:55:00,09:58:51,"OOP","GGO","OOP-GGO","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGO-OOP"
"10847","2021-04-21_Claire",2021-04-21 09:55:00,09:59:12,"GGG","GGO","GGG-GGO","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGG-GGO"
"10848","2021-04-21_Claire",2021-04-21 09:55:00,09:59:22,"OGO","PPO","OGO-PPO","NN","male","Florida City","male","Perrine",TRUE,FALSE,1,2021-04-21,"OGO-PPO"
"10849","2021-04-21_Claire",2021-04-21 09:55:00,09:59:22,"PPO","OGO","PPO-OGO","NN","male","Perrine","male","Florida City",TRUE,FALSE,1,2021-04-21,"OGO-PPO"
"10850","2021-04-21_Xavier",2021-04-21 09:55:00,09:59:27,"PBO","GOO","PBO-GOO","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"GOO-PBO"
"10851","2021-04-21_Claire",2021-04-21 09:55:00,09:59:45,"PPP","OBG","PPP-OBG","s2s","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10852","2021-04-21_Claire",2021-04-21 10:00:00,10:00:07,"GOO","PBO","GOO-PBO","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"GOO-PBO"
"10853","2021-04-21_Claire",2021-04-21 10:00:00,10:00:18,"BOB","POP","BOB-POP","allop","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
"10854","2021-04-21_Claire",2021-04-21 10:00:00,10:01:47,"PPO","BBP","PPO-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"BBP-PPO"
"10855","2021-04-21_Claire",2021-04-21 10:00:00,10:02:59,"POO","PPB","POO-PPB","NN","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-21,"POO-PPB"
"10856","2021-04-21_Claire",2021-04-21 10:00:00,10:02:59,"PPB","POO","PPB-POO","NN","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-21,"POO-PPB"
"10857","2021-04-21_Claire",2021-04-21 10:00:00,10:03:22,"OGO","GOP","OGO-GOP","allop","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-21,"GOP-OGO"
"10858","2021-04-21_Claire",2021-04-21 10:00:00,10:03:29,"BBB","OPP","BBB-OPP","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-21,"BBB-OPP"
"10859","2021-04-21_Claire",2021-04-21 10:00:00,10:03:29,"OPP","BBB","OPP-BBB","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-21,"BBB-OPP"
"10860","2021-04-21_Cesar",2021-04-21 10:00:00,10:04:42,"PBO","GOP","PBO-GOP","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"GOP-PBO"
"10861","2021-04-21_Claire",2021-04-21 10:00:00,10:04:46,"PPO","BBP","PPO-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"BBP-PPO"
"10862","2021-04-21_Claire",2021-04-21 10:00:00,10:04:55,"OGO","GOP","OGO-GOP","allop","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-21,"GOP-OGO"
"10863","2021-04-21_Cesar",2021-04-21 10:00:00,10:04:57,"OGO","GOP","OGO-GOP","allop","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-21,"GOP-OGO"
"10864","2021-04-21_Claire",2021-04-21 10:05:00,10:05:27,"POO","PPB","POO-PPB","allop","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-21,"POO-PPB"
"10865","2021-04-21_Xavier",2021-04-21 10:05:00,10:06:28,"PPO","BBP","PPO-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"BBP-PPO"
"10866","2021-04-21_Claire",2021-04-21 10:05:00,10:06:53,"PPB","OBG","PPB-OBG","NN","female","Galloway","female","Florida City",TRUE,FALSE,1,2021-04-21,"OBG-PPB"
"10867","2021-04-21_Claire",2021-04-21 10:05:00,10:06:55,"OBG","PPP","OBG-PPP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10868","2021-04-21_Claire",2021-04-21 10:05:00,10:06:55,"PPP","OBG","PPP-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-21,"OBG-PPP"
"10869","2021-04-21_Claire",2021-04-21 10:05:00,10:07:00,"GPG","OOP","GPG-OOP","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-21,"GPG-OOP"
"10870","2021-04-21_Claire",2021-04-21 10:05:00,10:07:00,"OOP","GPG","OOP-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-21,"GPG-OOP"
"10871","2021-04-21_Claire",2021-04-21 10:05:00,10:07:34,"OOO","PBO","OOO-PBO","NN","male","Perrine","female","Florida City",TRUE,TRUE,1,2021-04-21,"OOO-PBO"
"10872","2021-04-21_Claire",2021-04-21 10:05:00,10:07:37,"PGG","OOO","PGG-OOO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"OOO-PGG"
"10873","2021-04-21_Claire",2021-04-21 10:05:00,10:08:09,"BBP","PPO","BBP-PPO","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-21,"BBP-PPO"
"10874","2021-04-21_Claire",2021-04-21 10:05:00,10:08:20,"GGG","PBB","GGG-PBB","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGG-PBB"
"10875","2021-04-21_Claire",2021-04-21 10:05:00,10:08:20,"PBB","GGG","PBB-GGG","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-21,"GGG-PBB"
"10876","2021-04-21_Claire",2021-04-21 10:15:00,10:15:11,"BOB","POP","BOB-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-21,"BOB-POP"
